r	g(r)
0.0013975424859373686	0.0
0.004192627457812106	0.0
0.006987712429686843	0.0
0.00978279740156158	0.0
0.012577882373436317	0.0
0.015372967345311054	0.0
0.018168052317185792	1.5235344979736993e-6
0.02096313728906053	2.8860096347330357e-5
0.023758222260935265	7.123483988845093e-5
0.026553307232810002	0.00023856488311879893
0.02934839220468474	0.0006273231026758644
0.03214347717655948	0.0019836703052033334
0.034938562148434216	0.004431552676768892
0.03773364712030895	0.009086109854013357
0.04052873209218369	0.017714811066584624
0.043323817064058426	0.03139032908275317
0.04611890203593316	0.05092718106837941
0.0489139870078079	0.07986631503123902
0.051709071979682636	0.1163769238100044
0.05450415695155737	0.1650659667469861
0.05729924192343211	0.22425233401594302
0.060094326895306846	0.2954255932335773
0.06288941186718158	0.3751965313898315
0.06568449683905632	0.46149551576304537
0.06847958181093106	0.5609261145077511
0.07127466678280579	0.6616020637276196
0.07406975175468053	0.761031932103635
0.07686483672655527	0.8598779280730104
0.07965992169843	0.95617753258315
0.08245500667030474	1.0390596688250509
0.08525009164217948	1.1075519782916678
0.08804517661405421	1.1647401786897313
0.09084026158592896	1.2056375331684164
0.0936353465578037	1.238659203303502
0.09643043152967844	1.2578125561488858
0.09922551650155317	1.259968084770702
0.10202060147342791	1.2537143291084611
0.10481568644530265	1.2444080444048669
0.10761077141717738	1.2232922498002976
0.11040585638905212	1.199399745434113
0.11320094136092686	1.1738532952943466
0.1159960263328016	1.1423942221627963
0.11879111130467633	1.1129946420183574
0.12158619627655107	1.083308792003916
0.1243812812484258	1.0585170898298215
0.12717636622030054	1.0302293561524174
0.12997145119217526	1.0064109470529468
0.13276653616405001	0.9868332888364086
0.13556162113592476	0.9689382396418326
0.1383567061077995	0.9547446601322234
0.14115179107967424	0.9464333548813151
0.14394687605154896	0.9391485205445192
0.1467419610234237	0.930889683337682
0.14953704599529843	0.9302919841617524
0.15233213096717318	0.9305863308177533
0.1551272159390479	0.9317447693856019
0.15792230091092266	0.9380707150227906
0.16071738588279738	0.9443878994198579
0.16351247085467213	0.9498442696787469
0.16630755582654685	0.9574837699451164
0.1691026407984216	0.964061580432864
0.17189772577029633	0.9717755953737585
0.17469281074217108	0.9790595285189508
0.1774878957140458	0.9865743509480002
0.18028298068592055	0.9930666155085891
0.18307806565779527	0.9991679831574207
0.18587315062967003	1.005077532954458
0.18866823560154475	1.0097739436929551
0.1914633205734195	1.012617116701371
0.19425840554529422	1.0140970493063446
0.19705349051716897	1.0149492074829671
0.1998485754890437	1.0150493982941793
0.20264366046091845	1.015704065093419
0.20543874543279317	1.0162930293949124
0.20823383040466792	1.0153101718130675
0.21102891537654264	1.014384211496528
0.2138240003484174	1.010569486938335
0.21661908532029212	1.010590251656737
0.21941417029216687	1.008510858559817
0.2222092552640416	1.007163870445359
0.22500434023591634	1.0062068197985532
0.2277994252077911	1.0043628236886588
0.2305945101796658	1.00175639095744
0.23338959515154056	0.9997504013487665
0.23618468012341529	1.0004968509456196
0.23897976509529004	0.9999773369411425
0.24177485006716476	0.9992998896431359
0.2445699350390395	1.000034383651221
0.24736502001091423	0.9999523040373193
0.25016010498278896	0.999312955489441
0.2529551899546637	0.9998540204877846
0.25575027492653846	1.0001723047047635
0.2585453598984132	0.99910412720109
0.2613404448702879	1.0004714776545343
0.26413552984216265	1.0013109382596224
0.2669306148140374	1.000065755985794
0.26972569978591215	1.0005222335872703
0.27252078475778685	0.9983816749853143
0.2753158697296616	0.9989096647961435
0.27811095470153635	0.9989627323039868
