num_walkers	Δτ	E_dmc	Error_E_dmc
200	2.9e-6	134467.67492315255	2.827016424546729
200	5.8e-6	134469.8260459453	3.034697099977083
200	8.7e-6	134468.63507491816	3.0248044766284883
200	1.16e-5	134474.29610365527	3.147339482110181
200	1.74e-5	134471.5046306909	3.065988385830697
200	2.32e-5	134478.80807762785	3.3335879272701217
200	3.48e-5	134486.3363066992	3.3199735655556504
200	5.8e-5	134492.7904757849	3.2778548261200093
