num_walkers	Δτ	E_dmc	Error_E_dmc
200	2.9e-6	134451.7065418586	1.4696698861258073
200	5.8e-6	134426.68498790258	1.6089999098187662
200	8.7e-6	134405.70837174408	1.624369400976247
200	1.16e-5	134384.3335535871	1.6946689951565914
200	1.74e-5	134336.32241304003	1.6953435706992142
200	2.32e-5	134290.13026768866	1.6858350148522274
200	3.48e-5	134193.10716480925	1.6884040236160793
200	5.8e-5	133988.2247945351	1.799287007793081
