num_walkers	Δτ	E_dmc	Error_E_dmc
100	2.0e-6	546172.2909060763	15.715002795490795
100	3.0e-6	546148.2396153328	17.310587841668674
100	4.0e-6	546142.992189079	17.385967993649665
100	6.0e-6	546153.4663432994	16.352954883095865
100	8.0e-6	546167.5794400699	16.779829459072264
100	1.2e-5	546160.9836358097	18.11035240318556
100	2.0e-5	546194.4201146452	19.280988488286916
100	3.0e-5	546301.7025745907	18.17448099799473
100	4.0e-5	546453.6959014891	20.795043657420578
