# Coarse sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.013975424859373687	1.0490108603569174e6	328.91343594644195	1.0494410840172763e6	749.9339345719332	1.0492259721872613e6	532.5655627892139
0.01985981427384682	1.0336658204038382e6	251.22376838613988	1.0341529558796326e6	713.121384154735	1.0339093881416945e6	475.5152108179092
0.02574420368831995	1.0259343061213293e6	210.86152249244012	1.0264627794842825e6	703.2412493663089	1.0261985428026939e6	435.7015782797739
0.03162859310279308	1.022418299748576e6	184.28015715657742	1.0215406796556002e6	676.0165495265868	1.0219794897020721e6	373.16414589617796
0.037512982517266216	1.0219233751702318e6	173.6105986313075	1.023296185467471e6	660.2871334689039	1.0226097803188893e6	375.2345967799338
0.04339737193173935	1.0225957767155907e6	185.8831596277613	1.0224005114520259e6	671.0821461833854	1.0224981440838316e6	375.81960794400356
0.04928176134621248	1.024906448346741e6	185.60023352363496	1.0251873102951542e6	640.9904265531769	1.0250468793210285e6	381.43503005902954
0.05516615076068561	1.0279123917852254e6	205.61324460282052	1.0278748201990604e6	714.2748539650187	1.0278936059921775e6	422.23334553650636
0.06105054017515874	1.0292696473584038e6	204.08608704002228	1.029041872620316e6	699.2113587214512	1.0291557599892858e6	406.77569513646205
0.06693492958963188	1.0304593699155631e6	221.22103213468057	1.0305831597955293e6	713.2418228842004	1.03052126485557e6	430.80501622436293
0.07281931900410502	1.0299206799731669e6	216.28190796171813	1.0296041864549604e6	652.7174389498111	1.0297624332140578e6	390.94349823008173
0.07870370841857814	1.0291099255009434e6	216.56870948532836	1.0303254931355645e6	686.0408401414951	1.0297177093182885e6	422.52698407620665
0.08458809783305127	1.0280563874774104e6	206.1724294095946	1.0276229791221793e6	709.929024800154	1.0278396832997374e6	420.1640739265845
0.09047248724752441	1.0273785525998109e6	215.43150330161336	1.0266437374458575e6	733.3945028929706	1.0270111450228303e6	432.90192708065865
0.09635687666199753	1.02794877615744e6	196.60418502936244	1.0275540869439634e6	723.692546936519	1.0277514315506781e6	417.5970137307332
0.10224126607647067	1.0287473350312873e6	204.77030238411513	1.0295962740208262e6	711.7493766722532	1.0291718045260127e6	408.0367216278758
0.1081256554909438	1.0302656912406862e6	210.55619097252085	1.0309428111662746e6	700.7414599470071	1.0306042512035529e6	407.923192159172
0.11401004490541693	1.0317898053272411e6	213.1791878412582	1.0328084903515121e6	718.7897900470186	1.0322991478393903e6	418.377022629727
0.11989443431989005	1.0332284561080757e6	219.43290683934484	1.0335180389998135e6	708.7383369821125	1.0333732475539714e6	418.07618639720874
0.1257788237343632	1.0349943960035975e6	232.38592300447482	1.0347769653452e6	679.4577598532436	1.0348856806745155e6	409.43661618319754

# Fine sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.02625908776208635	1.0257091268535899e6	65.3009353248338	1.025446076027574e6	221.5607501231172	1.02557760144057e6	134.73583874140843
0.0274437082626316	1.024847467343994e6	62.348542107715474	1.0246401642600608e6	215.79119717805264	1.0247438158015838e6	130.60165515992716
0.028628328763176846	1.0242226844075541e6	60.8449624496612	1.0243705212085911e6	219.47668674841637	1.024296602808046e6	129.2082225271351
0.029812949263722095	1.0234938738525542e6	61.08379105122862	1.0236586041476547e6	223.89421618440764	1.0235762390000221e6	130.57841626294731
0.030997569764267346	1.0230847817030678e6	57.22975165299834	1.0228258859031759e6	211.57929924550345	1.0229553338029655e6	122.9207028003405
0.032182190264812595	1.0227115616676488e6	58.27325575972863	1.0228626960414276e6	217.06203466265393	1.0227871288542824e6	124.69669186230578
0.03336681076535784	1.0223565660081569e6	58.058843818924615	1.0223565548286609e6	218.523303839244	1.0223565604184008e6	123.97081700661575
0.034551431265903085	1.0221887206309953e6	59.94761949920571	1.0224249919102783e6	220.42585478807257	1.0223068562705967e6	126.33252359471652
0.03573605176644834	1.0219311106449438e6	55.96857937560307	1.021690173559201e6	213.9257801665761	1.0218106421024521e6	120.27124895796427
0.03692067226699359	1.0218477667419459e6	55.04555788822208	1.0220251395573528e6	212.92051649238536	1.0219364531495157e6	119.90394087860028
0.03810529276753884	1.0219659948024494e6	54.81424352262538	1.0216086060762395e6	211.93327213548386	1.0217873004393257e6	118.44152870546706
0.039289913268084085	1.0218789184242166e6	58.833911644569575	1.0219815237504151e6	224.6397717106824	1.0219302210870034e6	125.40579628163538
0.040474533768629334	1.0220710799236117e6	56.80926039117623	1.0217479122293805e6	217.20155700578363	1.0219094960767286e6	122.24264000657838
0.04165915426917458	1.0222652921223233e6	57.92119589659915	1.0223932022123662e6	218.28763969366662	1.0223292471671273e6	122.66095863948196
0.04284377476971983	1.0225978169007216e6	54.35002905422248	1.0226872326153003e6	212.84384251089793	1.0226425247580563e6	118.65015146854957
0.044028395270265086	1.0229042279869767e6	59.63516687039905	1.0230420272321012e6	220.9905326611214	1.0229731276096957e6	125.20900678126807
0.045213015770810334	1.0234079230271558e6	60.47097153955128	1.023432736467201e6	220.27949594610206	1.0234203297469646e6	125.44217097974536
0.046397636271355576	1.0237103516154797e6	58.94168063877772	1.0233914809283426e6	217.5456172628224	1.0235509162721903e6	123.72065028448098
0.047582256771900824	1.024216700088497e6	60.59036828250858	1.0240103827761108e6	218.046994551607	1.024113541432457e6	124.59320013236463
0.04876687727244608	1.0247144139759934e6	59.7904680382687	1.0252015934667076e6	215.39777512262415	1.0249580037209088e6	122.79270448205142

# Optimal R_match
R_opt	E_opt
0.03692067226699359	1.0218477667419459e6
