# Coarse sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.008558164961018222	4.332423852611714e6	1206.7340315493868	4.331251879870834e6	2653.557886971582	4.3318378662413675e6	1913.6015559904467
0.012161602839341683	4.2764529200873915e6	942.4805159362276	4.276787920795033e6	2520.7490815901597	4.276620420441154e6	1707.0412065108696
0.015765040717665144	4.248427244538155e6	816.5115813288513	4.246460720888135e6	2326.9982565121904	4.247443982712974e6	1533.438889664478
0.019368478595988604	4.235258211670412e6	691.3257651007046	4.234473775410611e6	2289.355591833451	4.234865993540369e6	1380.932404684833
0.022971916474312067	4.231747846655196e6	691.4666490351732	4.2282892662425265e6	2341.5300071422726	4.230018556449148e6	1355.8310116647901
0.02657535435263553	4.233734582945545e6	702.4242057876886	4.236407325952341e6	2364.6686007597586	4.235070954448996e6	1379.7533337674956
0.03017879223095899	4.241322910091389e6	761.5822674250694	4.24236097740554e6	2417.5915118418234	4.241841943748712e6	1449.3712694518028
0.033782230109282455	4.254091808589053e6	812.9192152711731	4.25193216342628e6	2386.5488070229762	4.253011986007762e6	1440.5217625664172
0.03738566798760591	4.265662956676636e6	805.3984432899156	4.269626366953926e6	2423.6982409284565	4.267644661815431e6	1465.4145681563502
0.040989105865929375	4.269902516240731e6	861.8653422399142	4.2693451981659895e6	2402.0313786952506	4.269623857203483e6	1487.9557893466624
0.04459254374425284	4.2637984591026865e6	834.670386293345	4.263208088564026e6	2393.9999126975463	4.263503273833687e6	1471.4662150385298
0.0481959816225763	4.25930232538872e6	806.9115774016859	4.256186941250538e6	2379.4994121381906	4.257744633319383e6	1471.203764983212
0.05179941950089976	4.254748846633256e6	800.0375220331146	4.25346616246795e6	2332.6339118113196	4.254107504550517e6	1418.0611028394949
0.05540285737922322	4.2501922445292985e6	805.9417402805384	4.248605384611262e6	2315.961644757614	4.249398814569996e6	1444.4249756064457
0.05900629525754668	4.255209058339398e6	807.2919824509225	4.259018482260903e6	2432.050045434226	4.257113770299935e6	1494.8303328157679
0.06260973313587015	4.261481144034002e6	823.8381249024834	4.260995878127282e6	2385.354659945088	4.2612385110806115e6	1490.798105323184
0.0662131710141936	4.267447000965002e6	847.9239032774296	4.267566884929554e6	2615.2290325954523	4.267506942946776e6	1568.5428738529006
0.06981660889251706	4.275106396941447e6	902.3396636558623	4.275854898360104e6	2505.146967826946	4.27548064765082e6	1571.90618071615
0.07342004677084053	4.2804803099412015e6	880.2131771417398	4.278187093644504e6	2287.6105542114597	4.279333701793021e6	1456.4162184888683
0.07702348464916399	4.286689212001796e6	923.3886049599422	4.286104399069147e6	2409.67678124687	4.286396805535553e6	1536.6876325418766

# Fine sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.016080341532018445	4.24792739523487e6	250.5755824029471	4.248612801083176e6	751.05908475405	4.24827009815946e6	475.4094367344649
0.016805770473312512	4.244956669433826e6	245.86762516001627	4.246482934801144e6	753.1750364943297	4.245719802117409e6	469.43606285419764
0.017531199414606576	4.242313716538e6	235.3568894212979	4.243266298606604e6	741.5124545385438	4.242790007571887e6	457.68280374377173
0.01825662835590064	4.239927474599672e6	226.5480939722711	4.24040358399061e6	733.339950161523	4.24016552929309e6	447.23971155741685
0.018982057297194706	4.237271734991782e6	239.52801097651505	4.236992308042526e6	769.4858574481947	4.237132021518077e6	467.1920152573367
0.019707486238488774	4.235406949703641e6	224.5034656004032	4.235741365031795e6	740.1317509877102	4.2355741573674595e6	441.0133194958849
0.020432915179782837	4.233905479649444e6	219.5622794936044	4.233348095627215e6	729.766559191056	4.233626787638152e6	434.61997633116073
0.0211583441210769	4.233435551632055e6	215.9349243908979	4.234563925367927e6	736.8395504092961	4.233999738499967e6	429.58269109662245
0.02188377306237097	4.231734041665197e6	221.94464750392672	4.23089019747123e6	742.4128492115549	4.2313121195686795e6	432.62972081019643
0.022609202003665035	4.231680233988833e6	217.30411200702432	4.231894678131477e6	739.4970308379551	4.231787456059408e6	430.6437625163949
0.0233346309449591	4.231417699973928e6	224.46905451537336	4.231811025840476e6	761.9079594772679	4.2316143629074255e6	441.24246866321346
0.024060059886253166	4.23130417678998e6	212.0528536309959	4.231134661377736e6	727.8467660729444	4.231219419085004e6	422.6877250505081
0.02478548882754723	4.231182342497116e6	214.3770858037127	4.231571214670053e6	725.3794147974705	4.231376778584285e6	421.2308677634853
0.025510917768841297	4.232245357990132e6	217.21009032525433	4.231801291143115e6	726.0290785963027	4.232023324567572e6	422.5550554829322
0.02623634671013536	4.233246706489851e6	224.62566130925197	4.233381810813976e6	742.4803158782507	4.233314258651414e6	432.20737107459445
0.026961775651429428	4.234023345369795e6	224.9386529127298	4.233388448489188e6	739.3787245562148	4.233705896929237e6	431.1244643598186
0.027687204592723495	4.235830786727377e6	224.76532355515056	4.235745512277466e6	739.7634560613269	4.235788149502407e6	434.7485550890645
0.02841263353401756	4.237879628229565e6	218.40455375148107	4.237482437416516e6	725.7133696219327	4.23768103282193e6	422.8684411429659
0.029138062475311623	4.240190566409729e6	235.65455017547987	4.240651632935436e6	751.745029409241	4.240421099673021e6	448.254754197144
0.02986349141660569	4.242497868199661e6	232.9286983168152	4.24305115367851e6	733.548757044044	4.242774510939637e6	437.0295869033897

# Optimal R_match
R_opt	E_opt
0.02478548882754723	4.231182342497116e6
