# Final VMC configuration for DMC initialization
# N=60, nr0sq=0.010000000000000002, h=0.7, L=77.45966692414834, R0_opt=5.171130118758932
# layer x y   (particles 1:N÷2 = A, N÷2+1:N = B)
A	35.77017201625035	74.15663542931159
A	20.147655227050905	19.401326014524862
A	43.68198376849124	24.774186840519548
A	37.771322651650515	10.496598158347856
A	4.371047865988416	63.290982303978225
A	60.205577185674045	0.409992759655168
A	64.61496550663918	41.612168581819084
A	28.459619574275997	13.882433026033551
A	38.687828525876895	29.309544206430708
A	1.511917106569527	71.00990807179373
A	49.53306405901569	16.844321395924453
A	22.44359724982536	31.730670351278
A	57.935935102803654	46.56676827713258
A	21.17387339789994	52.160154834015714
A	63.66776108383144	27.211263732288828
A	58.11840860446135	60.69526345452282
A	3.2987088598324306	17.860603330082377
A	29.960089470041083	30.792176720456247
A	68.1517294108936	51.504660924310144
A	3.590897908566049	43.3305661232135
A	17.626991875884087	58.64055055454833
A	37.392459246403064	69.86513868584873
A	41.8966866322767	37.363553743995176
A	17.711434597752138	8.25745942576606
A	50.477006226957364	33.04471632973027
A	13.559852744359292	50.56956729720555
A	21.045658963260273	77.45087244503307
A	51.67345824085348	68.59536286842632
A	0.14332814376258973	17.98296565721865
A	71.78771052036275	36.90581340075371
B	15.486904074696186	25.948326320041218
B	72.16825862899415	37.09788353131809
B	18.44596874871997	42.96053093599003
B	4.340229589928972	62.96640867946759
B	61.88300940004038	42.16364826689791
B	55.50941224039133	0.4074320336792425
B	18.57202828178179	56.924274370794436
B	13.310724248921327	8.876192272588733
B	42.78482586600346	54.040704682648986
B	27.99760962012816	29.324287313465526
B	69.03689676100906	51.63689166210683
B	59.987566456996106	1.2888314475310292
B	51.99145016063133	50.31415543702756
B	45.99692453152895	24.152447502898795
B	62.19211593311785	25.745600031322134
B	21.56292777202674	1.826455689057184
B	2.1836800397806915	43.92724735437683
B	40.753745739729055	72.85128928961237
B	48.450687444940826	50.617114445541496
B	62.10257495698153	58.37223882816366
B	76.21461066678742	9.357736196397306
B	36.841927252465304	10.333183042610775
B	36.65098486205431	39.8362086154911
B	49.79995607371363	16.665676428147606
B	5.093886320503916	30.02970169824644
B	62.873904158914286	53.91594530656193
B	24.381998091745047	4.9097117943715
B	57.1514575847861	14.586053020417198
B	29.568813744057465	30.488633451164425
B	13.085724692018156	50.475805723905715
