x	y
0.7301591648383992	1.50237280562692
1.037901159188577	1.3631315414981033
1.1114765591783913	1.629874528872485
0.826953043473709	0.7849002824776263
0.8514696811756478	1.160172268829267
0.30134019382990873	1.6437118028484268
0.033306485305700795	0.11307842165530613
1.067317176190518	0.0011039437510683495
0.9822992823485782	0.7071105433663553
1.2810940514787938	1.2308965503983587
0.4499317137057419	0.6007053700513342
0.8125983227424204	0.5073077589651805
0.21177617765928958	0.06484737747984562
0.5227558962139582	1.22502777825345
1.4184079430366854	1.6928768341984928
1.1605345255806252	0.7070223293178077
1.5264906926068254	0.38917629781841945
0.7350353715695808	0.946252038050095
0.6634364956822532	0.7596920349154653
0.9614831374446998	1.4700951615009599
0.5390696018396846	1.4391314960741606
0.5171859169554252	0.9764209885543059
0.8519476068727222	1.6766807949634814
0.07119594039571094	1.5772058978353427
0.8095310481983458	1.073230246935844
0.17407611748708512	0.9163682258255349
1.3922212535557121	0.41279260900439935
1.508481302683039	0.9603410404579772
1.3317741019854261	0.10820875338106944
1.568975308962143	1.562923380472891
0.33782521892198425	0.33336688320626984
0.025372954163305206	1.1655859435177145
1.4687572220741842	0.23283873750481257
0.13106793844899	0.5703498306604029
1.398554147790899	1.3268092691417124
0.993682697923796	0.9214687024473542
0.3492228672823263	0.014877809151005075
0.25080909236784454	0.5803398703165528
1.5948237289805756	1.2025675049549134
0.4432027899683263	1.0584323020199236
0.238880939682655	0.8281887832463174
1.7136110421125903	0.18550092033875953
0.2569778491765435	1.0686077296987948
1.698024765720775	0.8350438737380179
1.5783224467441732	0.03864171971495413
0.2999631528618686	1.507212475602529
0.1529622209540391	0.7670373854363497
0.5066331838110667	0.3263691328006154
1.2947760717439702	0.3227732913399738
1.4794523089008276	1.5501969607112778
1.4942226758312074	0.1569510672207095
1.7193037933652813	0.37106561459384235
1.2913201086126567	0.7451497023867529
0.6557282597186513	0.17737260521395648
0.36799736074324807	1.2202676875326035
0.5663030497237365	1.7213478019092778
0.9692879748674094	0.27823319587515954
0.15098568515642097	0.25341697000645197
1.7642639865153389	1.314014295202481
0.1462519816549136	1.4054893923316112
1.1620219554720947	0.8952093312744147
1.1625165524639651	1.0590797527872589
0.3279613293699153	0.5225403173466573
1.3224512394464247	0.9200778669979259
1.414507322097241	1.0750692484313373
1.0614324252750456	0.6052620628527846
0.6433261349402933	1.6531280757139157
0.7792873908854088	0.30699784998708146
1.6087249062222309	0.9742779884578815
0.6366139433546039	0.45205629049220675
1.650081547880652	0.7052828330087235
1.3085631776941948	1.4095647749926714
1.2611685570515803	0.5582798158066558
0.4232868871350993	0.15082912977282495
1.6411332066435917	1.3758920183067218
0.0005249524012529427	0.9923382102889846
0.4809567586850283	1.5838361057920012
1.2230260426219768	0.43032309070900465
1.3274408125918555	1.5709297458440104
0.9453063502943921	1.1790303096846202
0.8184884659236333	0.10314619316132327
0.43703924087444845	0.8263085650156282
0.6298443392305328	1.5127340803638398
0.7466135160955152	0.6316729391321699
0.7597756637406294	0.19860873101683824
1.1505811644031751	0.07315608770784192
0.32224020954886395	1.3330131521152377
1.162936128978436	1.290041815660195
1.4573749555825741	0.6979567957782783
1.5771155557210186	0.5782120935082773
0.17819761889887065	1.2163144729246056
0.8286753948176794	1.3403589826709204
0.028030887466460097	0.40426042159784337
1.2445518948940963	1.702107176589202
1.1201236906926608	0.37708120152456626
0.6783260744518046	1.197709447569661
0.6223359088190357	0.6320511660809232
0.9492098210965797	0.5257127814851595
0.013294896234074871	1.704085653224266
0.950234634880559	1.5921488669890194
