x	y
0.06869745967529198	0.15108015349650294
0.10309276763569344	0.01191335443871
0.035582726730896526	0.10448834407472163
0.01768017801464434	0.05292871241987276
0.0034809052473195913	0.14310060817524736
0.05773406486750643	0.089211154273087
0.11486767128906286	0.08347012791049302
0.14925723625107876	0.04552309710429813
0.10154319053366265	0.12243735481968668
0.12115431535294087	0.1485540491693155
0.08698058772921767	0.06078091132996313
0.028779124831237443	0.1330851686588045
0.14269844793692357	0.11520171140016602
0.050025821482972355	0.005267626109919459
0.045682312089915814	0.06431383805054061
0.09073624287914289	0.13646210912573656
0.13355238167223113	0.021313591931366047
0.010193656850406147	0.08954547768127008
0.16601756709956778	0.08378504965973574
0.06265971510223906	0.12373932962077294
0.14529272085378223	0.13935938525950925
0.021067652455312003	0.16486556043588552
0.0007988493358218884	0.018484968857242677
0.08890422463492736	0.09389728144321419
0.1047366791554349	0.04470414623126215
0.0752864862386742	0.01884335563308747
0.14432351223217627	0.16688030918099064
0.029468445332834978	0.026753224425504228
0.060075578835856014	0.03244387243808971
0.1298591958478913	0.06773398015121052
