r	g(r)
0.0034232659844072883	0.0
0.010269797953221865	0.0
0.01711632992203644	0.0
0.02396286189085102	0.0
0.030809393859665593	2.5464790894703253e-5
0.03765592582848017	2.5464790894703253e-5
0.044502457797294746	0.00015278874536821954
0.051348989766109326	0.000641335474385119
0.0581955217349239	0.001576653360428261
0.06504205370373847	0.003870946049806529
0.07188858567255306	0.008361748083154385
0.07873511764136763	0.015610777946647602
0.0855816496101822	0.027716104763491865
0.09242818157899678	0.044964637910734066
0.09927471354781137	0.06850926360162651
0.10612124551662594	0.099130141185438
0.11296777748544051	0.13901092165359816
0.11981430945425509	0.18676968990356568
0.12666084142306966	0.2417101128139657
0.13350737339188423	0.3033693814040425
0.14035390536069883	0.37247894822842526
0.1472004373295134	0.44540860556885065
0.15404696929832798	0.5249344061807848
0.16089350126714255	0.6027711656242946
0.16774003323595713	0.6851005767142155
0.1745865652047717	0.7648617908056412
0.18143309717358627	0.8405645599926609
0.18827962914240085	0.9036857023434656
0.19512616111121545	0.9644925562142835
0.20197269308003002	1.0132815315203547
0.2088192250488446	1.052640426796016
0.21566575701765917	1.0821663949932878
0.22251228898647374	1.106981448518143
0.2293588209552883	1.1244380450749119
0.23620535292410288	1.1329326475157977
0.24305188489291746	1.1314259249875456
0.24989841686173206	1.1329449808038856
0.2567449488305466	1.1240400899377638
0.2635914807993612	1.1172319836555387
0.27043801276817575	1.1040695250217685
0.2772845447369904	1.0888171366796533
0.28413107670580495	1.0738427323589577
0.2909776086746195	1.060822911030223
0.2978241406434341	1.0443200181645722
0.30467067261224867	1.0294739394675452
0.31151720458106325	1.0204574680674954
0.3183637365498778	1.0087428160647929
0.3252102685186924	1.0029650402762254
0.33205680048750696	0.994108158175534
0.33890333245632154	0.9879131933228495
0.3457498644251361	0.9804826657568864
0.3525963963939507	0.9754975729040347
0.35944292836276526	0.9725816629714997
0.36628946033157983	0.9754933894888613
0.3731359923003944	0.9723363357124852
0.379982524269209	0.9722083221172851
0.3868290562380236	0.9753156884514386
0.3936755882068382	0.9776244460809735
0.40052212017565275	0.9778421664156601
0.4073686521444673	0.9808289914800543
0.4142151841132819	0.9830145636379582
0.42106171608209647	0.9855797433708616
0.42790824805091104	0.9885288317080005
0.4347547800197256	0.9919109289768389
0.4416013119885402	0.9941082592505186
0.44844784395735476	0.9949303957281007
0.45529437592616934	0.996098588118223
0.4621409078949839	0.9992235769244828
0.4689874398637985	0.9995663597360616
0.47583397183261306	1.000888354384856
0.48268050380142763	0.9998235430946724
0.4895270357702422	1.0029962222266513
0.49637356773905683	1.004682630408695
0.5032200997078714	1.0027541141682184
0.510066631676686	1.0041235328486537
0.5169131636455006	1.0031094364198156
0.5237596956143151	1.0043355322935903
0.5306062275831297	1.0027600018727543
0.5374527595519443	1.001946781569316
0.5442992915207588	1.0022477243994228
0.5511458234895734	1.0019081732958435
0.557992355458388	0.9991979669658286
0.5648388874272026	1.0012580698642415
0.5716854193960171	1.0007908998206339
0.5785319513648317	1.000948537068925
0.5853784833336463	1.0006807707652532
0.5922250153024609	1.0004506463240237
0.5990715472712754	1.0020103867521655
0.60591807924009	1.0024922770565485
0.6127646112089046	1.0021420605635152
0.6196111431777191	1.0018386640649488
0.6264576751465337	1.0010792810852578
0.6333042071153483	1.0013746536046064
0.6401507390841629	1.002838341454218
0.6469972710529774	1.001785801967547
0.653843803021792	1.0007372768909992
0.6606903349906067	0.9987409003621499
0.6675368669594213	1.0003922326778067
0.6743833989282358	0.998776567098895
0.6812299308970504	0.9989425851187842
