x	y
7.66277570999938	6.509110885590547
6.030666904997327	0.7012531539044764
2.3186722558797954	0.5690799739445835
2.0093605236084873	5.227600925515076
0.1055209313048091	1.47991359976828
7.402343827717019	0.053842907917244665
5.845567334570146	4.148150938690588
6.860075557610289	3.95544806178854
1.5708768776222413	7.505490571261044
4.151311840640645	1.8736983663175386
5.152624662026385	3.7145876499716337
0.0216866961071438	5.047180937763517
3.62283941766333	3.8421263246577118
6.719523837615415	5.878307716586084
0.7358246962264299	3.8696761354804345
3.7048716197274114	0.20804830264824103
1.9247840794595599	3.33952155180559
5.8337484279509635	2.3534557955000315
5.152489655618167	0.47070777648461604
6.508846755690386	7.52597624748051
6.970910912327492	7.292023154550937
1.0526135402255785	1.5378838310915404
1.9412918504894126	1.5802121790845762
4.129188814307872	6.330295997857258
4.935744043700245	4.936751126630598
3.1869039524200558	4.886101946518494
5.447245695969623	6.483803084931725
2.7057809645150552	6.463960815400243
1.317474945429066	6.537810496315718
2.6845924870912046	3.6132963072999607
