r	g(r)
0.0004941058844013093	0.0
0.001482317653203928	0.0
0.002470529422006547	0.0
0.0034587411908091653	0.0
0.004446952959611784	0.0
0.005435164728414403	0.0
0.006423376497217022	0.0
0.0074115882660196405	0.0
0.008399800034822259	0.0
0.009388011803624878	0.0
0.010376223572427496	4.985170704254075e-6
0.011364435341230114	3.813567718530439e-5
0.012352647110032734	0.0001464508418566489
0.013340858878835352	0.00041623929808132226
0.01432907064763797	0.0012051383031853433
0.01531728241644059	0.003200349204056899
0.01630549418524321	0.007248805661285493
0.017293705954045828	0.0140625467787213
0.018281917722848446	0.02756957439195794
0.019270129491651064	0.04853516595268631
0.020258341260453682	0.08139954979525078
0.021246553029256304	0.12700179525847627
0.02223476479805892	0.18900753752385008
0.02322297656686154	0.2695595005305481
0.024211188335664158	0.36661705645736276
0.025199400104466776	0.4814501522689779
0.026187611873269394	0.6145826918061614
0.027175823642072015	0.7548692071347094
0.028164035410874633	0.8990232241305932
0.02915224717967725	1.031403111160501
0.03014045894847987	1.1587710887236327
0.031128670717282488	1.266055779015989
0.03211688248608511	1.343260450259563
0.033105094254887724	1.4035799156000999
0.034093306023690345	1.438060055249241
0.03508151779249297	1.4494631904600515
0.03606972956129558	1.4488766028030504
0.0370579413300982	1.4252370330304551
0.03804615309890082	1.3942322466742392
0.03903436486770344	1.3477854816132586
0.04002257663650606	1.3009760464817806
0.041010788405308675	1.2424748388402043
0.041999000174111296	1.1870540764576185
0.04298721194291391	1.1364031086739521
0.04397542371171653	1.0810687849451694
0.044963635480519154	1.0360150250472833
0.04595184724932177	0.9919687597495715
0.04694005901812439	0.9535991753480406
0.047928270786927005	0.9216396511749606
0.048916482555729626	0.8963002785077301
0.04990469432453224	0.8766733025981672
0.05089290609333486	0.8593277187744662
0.051881117862137484	0.8504614722009015
0.0528693296309401	0.8470522367282108
0.05385754139974272	0.8471854286446356
0.054845753168545334	0.8533169350109674
0.055833964937347956	0.863853769753621
0.05682217670615058	0.8775327604232173
0.05781038847495319	0.8914218243128691
0.058798600243755814	0.9089832819299163
0.05978681201255843	0.9287108619795339
0.06077502378136105	0.9471662328250364
0.06176323555016367	0.9657937532203609
0.06275144731896629	0.9827524489808918
0.06373965908776891	0.9987606611935322
0.06472787085657153	1.0163579481335512
0.06571608262537414	1.0267241582055449
0.06670429439417676	1.0381603110949413
0.06769250616297938	1.0457222122782865
0.068680717931782	1.0513769128652897
0.06966892970058462	1.0556888194174385
0.07065714146938723	1.0547929523655148
0.07164535323818985	1.0555845424099877
0.07263356500699247	1.0505436158468449
0.0736217767757951	1.047587031639655
0.07460998854459772	1.0417093749439827
0.07559820031340032	1.0346348978825712
0.07658641208220295	1.0303193676537814
0.07757462385100557	1.0249972471690505
0.07856283561980819	1.0164214697196592
0.07955104738861081	1.009379725714415
0.08053925915741342	1.0033991714279091
0.08152747092621604	0.9992292205242305
0.08251568269501866	0.9945169039546082
0.08350389446382128	0.9905288335052226
0.0844921062326239	0.9873384778569665
0.08548031800142651	0.9862247580634852
0.08646852977022913	0.9834690763827623
0.08745674153903175	0.9839476909527133
0.08844495330783438	0.9845420173837859
0.089433165076637	0.9858762889037681
0.0904213768454396	0.9896698487816195
0.09140958861424223	0.989172981105505
0.09239780038304485	0.9911189393226117
0.09338601215184747	0.9940840874915391
0.09437422392065009	0.9960742722262688
0.0953624356894527	0.9988258856199603
0.09635064745825532	0.9988558859801977
0.09733885922705794	0.9984797938477626
0.09832707099586056	0.9998490947073232
