x	y
0.2149646371101829	0.01595401955829273
0.4913711901401789	0.06145704217501989
0.26763469798912376	0.614922922324091
0.3195390078832303	0.37129117845965404
0.020362862611429125	0.6536919584797029
0.677566102917689	0.10035656651470401
0.013535036258846465	0.36330940435252285
0.2762191518119922	0.49914358057179303
0.11993678873272712	0.27523916700216133
0.17769254236773058	0.49081899616135244
0.5357489149934226	0.20794426523866563
0.43145124730098594	0.3639990384072996
0.4364465693585747	0.4459607507818945
0.04593522668624613	0.4585615576379243
0.08596369225045501	0.586435183129271
0.3403368219534772	0.24268846810745315
0.3299810572017186	0.0005082601962986891
0.10211511303636311	0.05967896277464284
0.20149433383104506	0.16139107169384428
0.5995127362792815	0.33160584439848373
0.011262705327463651	0.17822886459708887
0.18833301273180503	0.3516091171442246
0.49669104997025465	0.5534946711312899
0.542082976260316	0.41808877970934166
0.6787532479924119	0.5534812481665068
0.4058397839089599	0.6769397142141836
0.5875707051135266	0.10319699753649172
0.5532431911326352	0.6296504547978262
0.29189836547160075	0.11960788817709596
0.40334253505636	0.1777451964760897
