r	g(r)
0.0006987712429686843	0.0
0.002096313728906053	0.0
0.0034938562148434213	0.0
0.00489139870078079	0.0
0.0062889411867181584	0.0
0.007686483672655527	0.0
0.009084026158592896	0.0
0.010481568644530264	0.0
0.011879111130467633	0.0
0.013276653616405001	2.8294212105225842e-6
0.01467419610234237	4.405813027813738e-5
0.01607173858827974	0.00017124149239336684
0.017469281074217108	0.0005585277469571581
0.018866823560154476	0.001350367471066445
0.020264366046091845	0.0037579591988171853
0.021661908532029213	0.007717565802482181
0.02305945101796658	0.015284018939022906
0.02445699350390395	0.027586290918353087
0.025854535989841318	0.04818894322821952
0.027252078475778686	0.07786828348700663
0.028649620961716055	0.12222471635969374
0.030047163447653423	0.1760040806000641
0.03144470593359079	0.24946447216538212
0.03284224841952816	0.33496036780275196
0.03423979090546553	0.44141528911899786
0.035637333391402896	0.5553421515471932
0.037034875877340265	0.6825566001971446
0.03843241836327763	0.808304935900331
0.039829960849215	0.9365247699666089
0.04122750333515237	1.0486358209339186
0.04262504582108974	1.1499674142030236
0.044022588307027107	1.2341885019477992
0.04542013079296448	1.2983432579538463
0.04681767327890185	1.3435804340846103
0.04821521576483922	1.3699536723823198
0.04961275825077659	1.3776681814321567
0.051010300736713955	1.3736580678074841
0.052407843222651324	1.353836551057302
0.05380538570858869	1.323474705718901
0.05520292819452606	1.2862333213976334
0.05660047068046343	1.2456258957588828
0.0579980131664008	1.2059077740989446
0.059395555652338165	1.1615004084495968
0.060793098138275534	1.113015047903607
0.0621906406242129	1.072218641519901
0.06358818311015027	1.032136479325932
0.06498572559608763	0.9987315936487486
0.06638326808202501	0.9652407544602831
0.06778081056796238	0.9396558886404452
0.06917835305389974	0.9204990034407673
0.07057589553983712	0.9006279669604506
0.07197343802577448	0.8880856537870209
0.07337098051171186	0.8825933765017372
0.07476852299764922	0.8812813581464245
0.07616606548358659	0.8812328404745788
0.07756360796952395	0.8854064715513136
0.07896115045546133	0.8946515188476444
0.08035869294139869	0.9046175548847525
0.08175623542733607	0.9146787477060487
0.08315377791327343	0.92978861050711
0.0845513203992108	0.9422817716019942
0.08594886288514816	0.9581215447213598
0.08734640537108554	0.9697430819813783
0.0887439478570229	0.9836275421756017
0.09014149034296028	0.9975814066866818
0.09153903282889764	1.0073673218459873
0.09293657531483501	1.0188208827277137
0.09433411780077237	1.0272981421090697
0.09573166028670975	1.0333799258619247
0.09712920277264711	1.0364215490572368
0.09852674525858449	1.0374646177345483
0.09992428774452185	1.0401852442404564
0.10132183023045922	1.0395368848603923
0.10271937271639658	1.0361529678447305
0.10411691520233396	1.031887086056376
0.10551445768827132	1.0298256184809003
0.1069120001742087	1.0261291029352677
0.10830954266014606	1.0208481630936785
0.10970708514608343	1.0178021912268123
0.1111046276320208	1.0114242847794297
0.11250217011795817	1.0069704120444987
0.11389971260389554	1.0032863417477351
0.1152972550898329	1.0005194194482216
0.11669479757577028	0.9963161108769453
0.11809234006170764	0.9934092010396725
0.11948988254764502	0.9936095507704713
0.12088742503358238	0.9935998652416971
0.12228496751951975	0.9912175029562028
0.12368251000545712	0.9911707077548301
0.12508005249139448	0.9912923208919073
0.12647759497733185	0.9926035895554169
0.12787513746326923	0.9938260830040604
0.1292726799492066	0.9928304897864201
0.13067022243514395	0.9962249552047865
0.13206776492108133	0.996664190284919
0.1334653074070187	0.9989472902253914
0.13486284989295608	1.001597560249404
0.13626039237889342	1.0000483927063928
0.1376579348648308	1.000830353471585
0.13905547735076818	0.9994541700664014
