x	y
0.24447517120078	0.5483879501851955
0.6791409471266157	0.3219895440807217
0.6647727574231208	0.7394198118234521
0.5497994302529301	0.6007773523005692
0.4134202538983732	0.0635692752619543
0.09518212805257505	0.3094337461881037
0.6515276371354292	0.144226879226585
0.38502357524592595	0.47400084849858454
0.7806347000230301	0.275639017949296
0.39058320535196445	0.651884557324359
0.49976023234781736	0.22069969577079776
0.6941467641478795	0.6364932071407964
0.20555674984389574	0.3839085131335685
0.37435206728972165	0.33277720572640235
0.2445863157877936	0.2640479365329945
0.4635826187230161	0.5560164252050498
0.016589614307020772	0.5582875346304103
0.18817321413276197	0.47291005645063033
0.276497662493024	0.7521715095436422
0.031256046746237484	0.4018272230414157
0.35891308755230256	0.15350736268557408
0.5118992701063093	0.7408432194001603
0.03555198475312085	0.7717434548894061
0.6212471525098037	0.042641254567765886
0.5632299417144198	0.3719002284007577
0.6788478758445116	0.46909302355122884
0.009131776463758956	0.13814362347090378
0.08747504307262609	0.11665870681690607
0.21856670290470248	0.0812718697298586
0.10176452256633285	0.6612630495107056
