x	y
0.16126839582716826	0.1436492744830879
0.05469054465365466	0.06358888961777526
0.18019953379326636	0.19941280749778745
0.0817098866919605	0.030131825365837035
0.1942983343969722	0.10975499624404622
0.1045582256442446	0.16633678632803284
0.20532514132881904	0.04273549332212424
0.04513133285073957	0.2368356717896489
0.15357497584022228	0.23145925837666093
0.12926481213307894	0.0835955863288407
0.13307814208818258	0.11803757267408632
0.08464018834444545	0.10831105401949691
0.12300573622913744	0.19448659066995977
0.026889405766435334	0.17631176135736312
0.043706151808840854	0.09404580907009083
0.025168044906975766	0.21498421253187977
0.07912308689646513	0.19145944814706356
0.19979839113840014	0.2368344819315746
0.15590409035155678	0.047618074867849296
0.0693675763675888	0.1418224227044098
0.2065536424038578	0.17461856464340397
0.009470646267276232	0.009658319400632711
0.2222080457707529	0.08990933305257857
0.16650658004299332	0.08189743457957525
0.22503779201079277	0.22543827659644083
0.04713325222995557	0.0339669713954934
0.006870562407899896	0.04486616960170134
0.1268546371724186	0.013278030176262579
0.2287821353006972	0.14094477066213376
0.023737309333501946	0.13002924816612468
