r	g(r)
0.0019764235376052374	0.0
0.005929270612815712	0.0
0.009882117688026187	0.0
0.013834964763236661	0.0
0.017787811838447135	0.0
0.02174065891365761	0.0
0.025693505988868087	1.7411822833985129e-6
0.029646353064078562	7.205592682797511e-5
0.033599200139289034	0.0002922625673928033
0.037552047214499513	0.0007856855950903762
0.041504894289709986	0.0020847444947817107
0.04545774136492046	0.004711109333833602
0.04941058844013094	0.009485804373549593
0.05336343551534141	0.018187100367726496
0.05731628259055188	0.03095357534437115
0.06126912966576236	0.05183700455311668
0.06522197674097284	0.07856942593467146
0.06917482381618331	0.11585736123514642
0.07312767089139378	0.1599601046033978
0.07708051796660426	0.2162226277258524
0.08103336504181473	0.28081957207245245
0.08498621211702521	0.3545311495135017
0.08893905919223569	0.43632655389933317
0.09289190626744616	0.5225003052804149
0.09684475334265663	0.6145457829488842
0.1007976004178671	0.7074920025103072
0.10475044749307758	0.8002250213264874
0.10870329456828806	0.8868750306072883
0.11265614164349853	0.965104505419254
0.116608988718709	1.0323710129959585
0.12056183579391948	1.090275949835805
0.12451468286912995	1.1342809653325296
0.12846752994434044	1.166910679175751
0.1324203770195509	1.1925419602311866
0.13637322409476138	1.2026200207417292
0.14032607116997187	1.2068729994801715
0.14427891824518232	1.2006779912930547
0.1482317653203928	1.1929361946090593
0.15218461239560327	1.1767337930695783
0.15613745947081376	1.157564174123534
0.16009030654602424	1.1356832155061105
0.1640431536212347	1.1125890991311513
0.16799600069644519	1.0920115211718882
0.17194884777165564	1.0670613447947745
0.17590169484686613	1.0478535417386041
0.17985454192207662	1.0267675126625315
0.18380738899728707	1.0093806832164036
0.18776023607249756	0.9925232846741505
0.19171308314770802	0.9789476817901915
0.1956659302229185	0.9682385414253646
0.19961877729812896	0.9597871304461972
0.20357162437333945	0.9536212297972125
0.20752447144854994	0.9501028545943009
0.2114773185237604	0.9483640791835154
0.21543016559897088	0.9495109535213225
0.21938301267418134	0.9517530597112339
0.22333585974939182	0.95504373680832
0.2272887068246023	0.95935925277659
0.23124155389981277	0.9637922280076957
0.23519440097502325	0.9668181256252252
0.2391472480502337	0.9744773814181886
0.2431000951254442	0.9791648473975706
0.24705294220065468	0.9845003696945673
0.25100578927586514	0.988333070158865
0.25495863635107563	0.9933589012996851
0.2589114834262861	0.9965174418435814
0.26286433050149655	1.0001949518157491
0.26681717757670703	1.0031935063869535
0.2707700246519175	1.0059718802187505
0.274722871727128	1.008106594648316
0.2786757188023385	1.0084563680765988
0.2826285658775489	1.0104232352564877
0.2865814129527594	1.0090872001637403
0.2905342600279699	1.0100877237249695
0.2944871071031804	1.0081693203386393
0.29843995417839086	1.0092458139372193
0.3023928012536013	1.010209595656126
0.3063456483288118	1.0064289397379347
0.31029849540402227	1.006215819500469
0.31425134247923275	1.0042842848424305
0.31820418955444324	1.003050626799282
0.32215703662965367	1.0028316554950452
0.32610988370486416	1.0031658542724562
0.33006273078007464	1.0020895533283374
0.33401557785528513	0.9997838870269793
0.3379684249304956	1.0008468793005303
0.34192127200570605	1.0002048791995697
0.34587411908091653	1.0012580840725902
0.349826966156127	0.9998346352829085
0.3537798132313375	0.9996237018111036
0.357732660306548	1.0010042818189107
0.3616855073817584	0.9999620771626895
0.3656383544569689	1.0018441539955285
0.3695912015321794	1.000580538981194
0.3735440486073899	1.0020493872546032
0.37749689568260036	1.0027689790848375
0.3814497427578108	1.0008381318683288
0.3854025898330213	0.9978699415122233
0.38935543690823177	0.998716833277501
0.39330828398344225	0.998400559011309
