x	y
0.26635132641335235	0.0011007293226779468
0.017274624883931763	0.18007672998788782
0.1751667447572061	0.10373560347290425
0.07108080829219471	0.12020025526612252
0.21752296027067902	0.14435148249769825
0.279235974826828	0.08660580598767573
0.14575106336152813	0.24494275609672178
0.2480398713910879	0.18509219305584396
0.016544189813798443	0.0052689647865337575
0.11451895596499927	0.15491738039082292
0.19761096555175062	0.02678383202466735
0.11468315757476397	0.0009629389278273288
0.2102871608872222	0.26392189172534747
0.16823831251346436	0.009604790901696428
0.17121000362611596	0.14883207878166846
0.2407813424393931	0.04991942210728609
0.08288010273422479	0.05559492399821294
0.253526300445465	0.12018898805715161
0.09811626661785369	0.18328932883226204
0.1522369713717208	0.1951832771816369
0.07383614899135627	0.24478275826201557
0.02320735454122979	0.23277193887463382
0.11799368514993533	0.06656236682372109
0.06852938439431817	0.015684683122262948
0.20622564160189902	0.20691560121014596
0.2626276968862965	0.2271551888067131
0.05367139224003932	0.07538704968568119
0.20408222633895967	0.08298455499793927
0.04392600214812442	0.15805033863796916
0.014369158178566982	0.05150535037527797
