x	y
0.14761317056377088	0.1593184942112237
0.06467498778961281	0.18376689418194125
0.1020728526494418	0.18361378689939664
0.034128788040903836	0.00045471066228544577
0.16419223759427443	0.02274188112571699
0.13726853280954926	0.18257577963134952
0.1539573083132263	0.05688070951383668
0.19624967288850703	0.020570328924280717
0.07326464941803172	0.11860451108256216
0.08587828119301265	0.15810543717756403
0.19233455211359654	0.09247595670927022
0.020779077063227545	0.054489575841442824
0.1250114637663252	0.07522247812031481
0.1136580136278412	0.010886446696569943
0.19049596431982557	0.06612929230326565
0.026200471087004355	0.10442569688948955
0.07644108937343944	0.021249188079307556
0.002467607559715007	0.1429508844125952
0.04205310612919952	0.031661135834596864
0.15460172658286048	0.08561363879478454
0.12419124059064278	0.04075554680597663
0.045618722219350163	0.0616255987038934
0.07297274939061511	0.06065410926271707
0.1794097326405197	0.18785857240880316
0.12264809599020556	0.11679456745964625
0.0838265693489991	0.08485212873974621
0.11134287680650098	0.14529776862198462
0.1695896993117461	0.13677787243964523
0.040535092071918855	0.13891289946146956
0.04685400526919742	0.1694056660463604
