x	y
6.487564988087761	2.3653960835070995
4.378235803399231	0.47804464607036756
1.1050317268183862	6.370207921291405
7.723410416990748	7.114212472061492
8.449234781299806	6.981545066567472
4.419139234449304	9.04012956034557
0.7236341529891273	2.5938536949977005
0.00948789020747598	8.448153117560521
2.5351411896390426	8.490956146496535
9.20941676819106	1.810236105753382
6.740179135369079	6.4384633177285195
3.004769654434189	4.590289607832601
9.22163367445633	7.364729663129108
7.286108283390847	4.056942013990802
5.698620441800095	7.828530030977047
6.250747570741874	1.67920703215319
3.8564235302191534	2.483106727781659
8.13683144520267	4.564941774190243
0.1342255783591293	0.8743491726126749
8.787417864789463	5.51721637875531
1.3888534805740078	1.7051746314532261
2.3567871261757753	5.664666444469342
6.850169890674089	5.646914954979613
3.9971047758947185	3.3396987079797276
6.1050912644006425	0.6969703765809079
7.06598806517258	2.2453651415856566
5.69011816809654	4.152883519979275
2.511340557368412	6.452813505948608
1.2098837058769534	3.457400707182875
1.7629960464770347	1.937725657465882
1.0196026699710643	7.449696593898852
8.031243814978636	1.0804828037735403
1.6371604629766408	4.2017817443811944
4.896194289961807	1.9304896476396474
8.134922258022424	2.4582478652757613
0.39589425561063685	6.647902098887814
1.8291605674147275	9.15226570667711
4.5505500607352705	5.186057100754873
3.261189820619339	7.284063854861629
3.1460970117220803	7.708828688063084
7.79925417484692	6.239454229715656
4.6301761689549235	3.7860011328530883
5.0380703336606585	2.6355008357002183
2.9808423299530284	0.09787519180223114
5.786917724987055	0.7279298315300247
3.5374025835486638	6.91533109150943
9.291919399685703	5.174260250971887
6.402083464565536	4.328286395454317
8.272060355471545	7.919287804508718
3.068446333248335	3.725708437151627
6.839775699046341	8.344968993353175
0.7041085198007221	7.19822964168605
7.796913378176708	9.284810979548768
4.627848737421764	0.4852306316985219
5.623218719334506	6.211379993571749
4.803143081540699	6.555813007366375
3.4812230962542494	1.1171182242417506
8.942920170790337	2.5538948972182975
5.413672122109904	5.443072859050897
2.6995116834909205	4.129695174643992
2.557121662322783	0.8917439832950347
0.07087371649854646	9.439856901267165
8.28675270882469	1.5668811808301917
1.2935159751525496	0.8941647993834048
2.367904979889942	2.2050024986024463
5.885996787166208	8.653890915315376
5.7709169982835915	7.057569479286437
1.4565808659107247	5.696484025629844
2.3738645856046325	0.2750069221265079
3.7677453484344117	1.836852251261242
4.296442683279185	7.805397994698044
9.48195772119248	2.6624177910297884
4.097502966576439	4.725058815923131
7.071510061431832	5.141134292739541
1.7955363688138626	7.673165212440988
3.599312556155482	5.51798596002169
2.8415577432284103	2.627334051602575
4.236049261135407	6.554825462909439
5.437889135243561	0.042170719989695016
2.287747768865967	7.546117551257613
6.896396951733314	2.93925121002281
6.966735181051522	9.172687829955356
8.637520723658282	4.211811964281111
1.1376470574251696	9.290834293512868
6.505330971747394	7.264399456151927
0.43225306714751505	4.1845070719586035
8.871922507357738	8.818854625599851
7.360341592945899	0.14526321966759587
1.8368402210840467	4.781781600747154
7.7898622063291	3.2283499593515845
