# Coarse sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.47434164902525694	777.1307969069362	0.5363254828063196	773.6403167523656	4.574472962883863	775.3855568296508	2.3461436989082385
0.6740644486148388	774.2367089435306	0.4066728749621495	776.6658989952704	4.302547031046206	775.4470743775607	2.1749020237208305
0.8737872482044207	776.192206291043	0.45362050184008507	777.3052934309999	4.219909269309089	776.7427331960025	2.136749338152153
1.0735100477940025	777.2203570050291	0.4663074111470948	783.5634690929671	4.974218959949279	780.393721912354	2.5017340148950327
1.2732328473835843	779.4252905850972	0.4871457800349585	782.0087650304004	4.231811104270234	780.7170278077487	2.1459975877545023
1.4729556469731662	779.5339601934245	0.533596030681731	769.6806561835641	3.659214234581625	774.6055786787457	1.8523578287808884
1.6726784465627482	779.4262973198634	0.5749696116925489	776.5392002741735	4.184927738533208	777.9496353825573	2.1176298615348093
1.87240124615233	779.4349412616082	0.48493877236529764	776.0699545136048	4.4944078179823865	777.7556532565484	2.2761461106338134
2.0721240457419117	779.4400824659733	0.4882408820585456	780.2389372056255	4.326807899992022	779.8395098357994	2.1876838814823256
2.2718468453314937	780.1371107728107	0.5676059502859558	774.4439415237812	3.7931191277952636	777.2923459666814	1.9467927871142483
2.4715696449210753	779.0135262297656	0.4895957104257431	773.7984046904423	4.299394866135854	776.3974143026295	2.2131806088091226
2.671292444510658	780.9253860244315	0.45983389554720755	779.235658842402	4.634767178584492	780.0787448217752	2.2170105551102655
2.8710152441002394	779.4662243056785	0.492745718204692	776.0219655164655	4.0211508325092815	777.7413309798089	2.0423441611709654
3.070738043689821	779.8838323860181	0.5745379609728422	786.4986254430796	5.412884547534918	783.1912289145492	2.7297510902326834
3.270460843279403	779.192850915134	0.4992241529392776	776.5010515295021	3.8913163536214506	777.846951222318	1.993354042274128
3.4701836428689847	780.017841537511	0.6369164046173063	779.8959844172714	4.962702608010355	779.9569129773912	2.522215638882207
3.669906442458567	780.6501689542091	0.5463977839443754	778.4747816039096	4.453009976596257	779.5624752790592	2.29465530880961
3.869629242048149	779.9507383223045	0.5429153260769457	784.9733067760013	7.152503023597163	782.4515783771487	3.6111368466417644
4.06935204163773	781.9745555625237	0.5169228389557894	785.7346343490553	5.8772773174924575	783.8517576705698	2.9686945046470825
4.2690748412273125	780.6075254154003	0.4846899725310138	781.3287966585684	4.204525964027755	780.9681610369842	2.131121899617429

# Fine sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.47184511403038715	777.066766709546	0.15894991822406263	775.7158262994674	1.3514747769569935	776.3918921973938	0.693479567842311
0.4931313597761189	776.5781822520356	0.16443971527946277	778.0066592843739	1.560612327759529	777.2924207682047	0.7942638565995291
0.5144176055218507	775.9345333736998	0.14755143116329963	776.3778404864306	1.3612503263742446	776.1564796356897	0.6940787595352346
0.5357038512675824	775.9730162848756	0.13957120565121184	776.1095195917362	1.420314534704097	776.0417620248301	0.7194561995108179
0.5569900970133141	775.174941525616	0.13846262054957126	775.0643205316898	1.408021844101466	775.120094515009	0.7100662399062238
0.5782763427590459	775.0810685889265	0.13648391443013755	775.349885379354	1.3199290185613588	775.2158592946317	0.662825860612858
0.5995625885047777	774.8671489240458	0.13991229940555783	776.6837473347352	1.5464190650830063	775.7754481293905	0.778342055591326
0.6208488342505094	774.7414658403696	0.13819661016501322	774.8753422153562	1.3611999530011931	774.8090372050724	0.6833161956226448
0.6421350799962411	774.705599456472	0.13224991384673557	776.954763549176	1.6288053448700235	775.8301815028242	0.8171013909574696
0.663421325741973	774.9285149980669	0.13811626881813824	773.7393275736011	1.3122799773039044	774.333921285834	0.6588539942296028
0.6847075714877047	774.9661156175981	0.13505788673464672	773.1982645243546	1.3530835518341828	774.0794097864817	0.6503930814874785
0.7059938172334363	775.0761322795881	0.1383183422066229	778.5724378663989	1.3719201394519838	776.8243805158534	0.6904979648646435
0.7272800629791683	775.2909649876881	0.1385971906599713	775.5075180424136	1.3418906765260687	775.3992415150508	0.6717587675324199
0.7485663087248999	775.120886403328	0.1422436352109408	776.4731640752444	1.284575901553636	775.7970252392861	0.6441974530946778
0.7698525544706317	775.5697832851711	0.13814071807086237	774.8288092179489	1.2826142540202323	775.19929625156	0.6450573538424949
0.7911388002163634	775.6415908059257	0.1351471884498886	776.2223980610468	1.318332194563008	775.9319944334862	0.6621862592312443
0.8124250459620951	776.0793110101031	0.15974445481879576	777.8812318202768	1.4517077001648044	776.9802714151898	0.7317885505166524
0.833711291707827	776.0391574402522	0.13666223549784978	776.7186962733416	1.310005389280322	776.3789268567971	0.660194425872294
0.8549975374535587	776.4219670526945	0.14529012985006232	775.690565673207	1.3559326536282983	776.057343590463	0.6811397688510765
0.8762837831992905	776.4796946135857	0.13999695859298117	773.9129849879133	1.285287631644226	775.1963398007496	0.6492978471186508

# Optimal R_match
R_opt	E_opt
0.6421350799962411	774.705599456472
