# Coarse sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.013975424859373687	1.0229120102893998e6	308.5417611280522	1.0226515986414354e6	677.4712755849546	1.0227818044654176e6	482.6210909713251
0.01985981427384682	1.0076565316379757e6	260.87385586019957	1.0068404553038761e6	652.6980550910885	1.0072497067628626e6	430.1849189341202
0.02574420368831995	999815.4615678476	212.8787314223183	998864.5039579365	635.6893255873905	999340.445501581	401.4763825658743
0.03162859310279308	997173.9305502472	199.99987439407516	997641.7333432329	621.7641419292714	997409.8107149045	375.437862665993
0.037512982517266216	995789.5631658783	182.06368896935493	995180.1801703919	610.0837773179536	995486.535114991	350.0561022884397
0.04339737193173935	997074.5744657295	178.49873070888097	996427.6590094223	602.9683685151012	996752.0188288668	352.2975590512077
0.04928176134621248	999340.7974046863	199.96399020698144	998661.3561744752	622.8481254430615	998999.2314278987	370.4516582715455
0.05516615076068561	1.0018340454664333e6	210.91126079382212	1.002296753074859e6	612.522901461625	1.0020651666327327e6	379.8855740888987
0.06105054017515874	1.00387406384263e6	214.35723435280153	1.0033949399644707e6	652.9611087831125	1.00363450190355e6	387.86025597360305
0.06693492958963188	1.0048539563675357e6	221.53764373659334	1.0048132893519524e6	644.0061934623772	1.0048336228597439e6	385.8645503555375
0.07281931900410502	1.0041462136152195e6	214.57599257751556	1.0031134026359e6	659.1819394343972	1.0036298081255598e6	389.1430546199267
0.07870370841857814	1.0033317253957978e6	209.99770665699293	1.0024383587038897e6	625.4099444749213	1.0028855466542608e6	368.3668902026921
0.08458809783305127	1.0023755142489838e6	220.4326695014617	1.0025376822665189e6	615.6987239538099	1.0024603132064034e6	380.1652590252538
0.09047248724752441	1.0021736277214201e6	212.51741438391625	1.0026225675484801e6	626.2094331769378	1.0023980041997747e6	367.12090154392934
0.09635687666199753	1.0023809522217769e6	225.65149592769203	1.0023476703383474e6	636.4280828631224	1.0023659612880192e6	391.9477532234458
0.10224126607647067	1.0033480509417398e6	202.1311694177547	1.0032926085632448e6	614.5628261034176	1.0033204215356321e6	359.9016401642379
0.1081256554909438	1.0055962006088356e6	227.93035479179437	1.0054333915093847e6	641.356297242905	1.0055181078172349e6	392.8457684332197
0.11401004490541693	1.006906203101545e6	243.56282537121936	1.0081712080990436e6	650.1381079077287	1.007540081854119e6	403.9793057855475
0.11989443431989005	1.0081279608271011e6	231.08275452037316	1.0076265488352537e6	628.4237238475781	1.0078796876233082e6	387.9535983684262
0.1257788237343632	1.0099253122325126e6	247.46963713735605	1.0102140457223163e6	635.2475244491038	1.01007022910155e6	396.45525838455615

# Fine sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.02625908776208635	1.0000385288704514e6	63.888106216636864	999936.1062675645	196.55537936403366	999987.244512353	118.15066552654898
0.0274437082626316	999131.3985724006	63.3174374557075	998994.948603337	196.25759517651477	999063.2390058402	122.21770064737446
0.028628328763176846	998225.9241262283	61.84578604160687	998365.0813570032	195.96387540468058	998295.6202060829	120.46776500965746
0.029812949263722095	997865.572227626	59.36091284991694	997588.9415099584	192.63008031396993	997727.5898816548	116.83200098440865
0.030997569764267346	997274.7815947537	59.90051195479555	997625.1342245021	193.27077764854093	997449.9255999168	116.79897179852546
0.032182190264812595	996970.0116177512	59.17184468188703	997184.3127975785	192.35766209542086	997076.9812337067	114.64390286992152
0.03336681076535784	996688.620666036	58.86557332356587	996951.1188086233	194.7075416733713	996819.7448886196	115.61719609217093
0.034551431265903085	996354.6951323511	58.90206485819828	996416.7512781104	192.4726321148729	996385.7428144534	114.01529260339593
0.03573605176644834	996188.8609288592	57.07476532582204	996161.2047816161	190.47531538795008	996174.8430436482	112.07185552541351
0.03692067226699359	996082.4078826315	57.38516130702989	996334.809065291	192.15780330088353	996208.4914253085	112.47338666562834
0.03810529276753884	996108.9301538148	58.65295306539652	996032.6652102909	193.12747095879865	996070.6272577316	113.20971662151477
0.039289913268084085	996176.3019742043	55.98469173891437	995932.6715074584	188.40155124043883	996054.3799250856	109.852924656415
0.040474533768629334	996342.1998382147	56.589006767129725	996391.5760684835	188.94509491160142	996366.8727477953	110.90014236521596
0.04165915426917458	996659.7413899591	58.840464824187606	996585.5196694421	191.7803814780942	996622.5539029045	112.52620648584629
0.04284377476971983	996876.4343103799	57.13067555952405	997265.1296011421	190.50701966091572	997070.4610582925	111.23532732130491
0.044028395270265086	997107.4465615044	57.67916859310404	996927.5240658782	190.5112078862995	997017.4293265146	112.47921526375576
0.045213015770810334	997581.1053297556	61.126035196308585	997444.2001624338	193.61618244750522	997512.6350725932	114.86953549109191
0.046397636271355576	997898.0249340177	58.504614246591856	997615.5730672822	191.12364641800247	997756.8927990966	112.98796842946483
0.047582256771900824	998545.6081203531	62.91189078145736	998579.4014526845	196.2981180578677	998562.5952191362	117.51543650610014
0.04876687727244608	998924.5713067413	64.50173757224891	999084.4518338974	196.6333316195428	999004.5328406964	118.51028361937435

# Optimal R_match
R_opt	E_opt
0.03692067226699359	996082.4078826315
