# Coarse sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.08838834764831845	106764.1153324502	60.934777775118995	106124.67969791318	304.92700455562107	106444.39751517841	180.13294435924988
0.1256044940265578	106454.40125065556	47.36655929054957	106389.86842220766	357.4929612520772	106422.13483643235	172.810302139348
0.16282064040479716	106813.18574199545	51.4304236211842	106888.43347611892	329.70571456106285	106850.80960905523	175.9334142399129
0.2000367867830365	107000.89002024458	63.25142190849801	107047.71896169496	302.2901982665175	107024.3044909716	167.87847172713992
0.23725293316127583	107122.98023486225	56.02541543744719	106781.41662334578	286.2933156083224	106952.19842910286	151.79563458363063
0.27446907953951516	106996.45171374547	58.62433705938654	107246.41488663101	350.4684710162172	107121.43330018688	178.27868534534883
0.31168522591775455	107160.11175854446	54.978456305690784	107068.44271902775	318.53845324270026	107114.2772387853	156.26006997580382
0.34890137229599383	107018.92965037073	60.67948737408893	106661.2025390933	286.47946733947595	106840.06609473522	151.09747098967816
0.3861175186742332	107212.7946809308	57.854365148846114	107779.65653209966	318.500491279915	107496.22560651226	164.22086671223917
0.42333366505247255	106996.90132382888	60.113915689319434	107456.95490116163	343.8124321474022	107226.92811249392	182.48294924625236
0.46054981143071194	107098.643087642	58.11134397679453	107088.3797410621	357.16995747787166	107093.51141435387	186.60971055771395
0.4977659578089513	106985.22869053653	57.04693814952619	106708.55768028928	332.21199780276083	106846.8931854094	177.89429663460496
0.5349821041871906	107088.56646941949	55.62524532790598	106918.73278608477	296.3078641758661	107003.64962775208	157.95763804231652
0.57219825056543	107059.36517728481	56.11268515166718	106669.34354052319	316.6471265725703	106864.35435890248	165.8419740642781
0.6094143969436693	107169.98765881226	58.4055451938562	107396.10484730413	405.99781519986266	107283.04625305286	192.7259163699112
0.6466305433219087	107093.29131734412	63.275832093129175	107408.3678791127	339.26717982255394	107250.82959822948	174.93396528194927
0.683846689700148	107209.48444246975	57.939989710197	106803.17646516657	318.1857702403614	107006.33045381536	168.61052514467954
0.7210628360783874	107236.33006975964	58.318253137574246	106705.37494600801	326.83227500760916	106970.85250788416	171.27148614852894
0.7582789824566266	107041.0656768666	54.50867788094762	106818.14092032565	354.5560123372653	106929.60329859742	179.33134765155148
0.7954951288348661	106983.35848412666	60.82561784920019	106925.09147878876	354.6928568810974	106954.22498146204	183.2507510217498

# Fine sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.08792314581859045	106841.07527377435	17.68369103792536	106934.5224267861	100.48301273093608	106887.79885028097	53.876739626057685
0.09188960352469228	106758.43239318501	17.86646562947278	106801.50969775631	101.13791462896003	106779.97104547403	54.19248433261643
0.09585606123079411	106688.11856054673	16.94034636565887	106696.8913753427	97.7259052512899	106692.50496794186	51.89061742631013
0.09982251893689592	106624.83308498192	16.45514561399521	106707.72582485848	100.35165444396529	106666.27945491378	53.07669839865607
0.10378897664299774	106572.55330710553	16.335732002067154	106609.37382991429	101.29702446523297	106590.96356851011	53.44920286568802
0.10775543434909958	106566.01723359627	15.321424379267723	106493.02829437697	94.78240861658482	106529.52276398738	48.78668038604396
0.11172189205520142	106553.95680181231	16.41257416822574	106684.60163251839	98.80967414367832	106619.27921716549	50.704125346215974
0.11568834976130322	106557.33063776875	15.449768317780498	106610.51963666565	96.11178275179407	106583.92513722225	49.46828635871079
0.11965480746740506	106506.91410542278	15.277527774813402	106569.6052517868	97.6315159383035	106538.25967859763	49.66990507974318
0.12362126517350688	106520.49011049626	15.513967978972522	106250.07917120901	92.84379278174717	106385.28464085491	47.3926975366964
0.1275877228796087	106542.62209785816	15.836042268945045	106488.40155651505	100.55501628270115	106515.51182718643	51.175524282173996
0.13155418058571053	106539.44517324708	16.464716583115415	106735.2835425727	102.18214164364989	106637.36435791936	51.79518485431163
0.13552063829181235	106565.48864094925	15.659087484896391	106656.64119856963	97.24494433974111	106611.06491976377	50.35143760124823
0.1394870959979142	106566.6275695536	15.75457920866962	106601.22000832841	99.86767926030214	106583.92378893653	50.5829731970983
0.143453553704016	106613.5770926785	16.250953551912083	106803.83344267393	99.71865279414328	106708.70526767975	50.40884375589497
0.14742001141011782	106632.84849835698	16.4574772344088	106560.45562225256	95.94882873495344	106596.65206030708	48.70818493390315
0.15138646911621964	106676.7666033854	17.35912577212921	106647.02953708355	103.37043773486529	106661.89807023352	53.29806585458545
0.1553529268223215	106694.68138635998	16.555980774432754	106662.73386034968	100.4993782246199	106678.7076233612	51.72818079782315
0.15931938452842329	106731.81488657475	16.912612405168236	106785.63787709647	96.16441938139909	106758.72638183332	49.96360663856199
0.16328584223452514	106740.1701884979	17.231353145798217	106706.54242054105	103.74651744765617	106723.35630451606	53.559650168030885

# Optimal R_match
R_opt	E_opt
0.11965480746740506	106506.91410542278
