# Coarse sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.06846531968814577	25319.943234315087	31.760659892483936	24430.60744417978	98.25629355549297	24874.92138069292	64.52394422389996
0.09729282271473347	24987.179881092485	22.15190285974298	23822.118378983065	99.69074833481969	24404.649130037775	57.153678676641114
0.12612032574132115	25004.54140088709	16.766443434775013	23762.231528759745	91.29976020075226	24383.18821509228	50.625003931876385
0.15494782876790883	25067.07156810021	14.568664700565902	23482.935415086442	87.08548126488644	24275.00349159333	45.71100553301612
0.18377533179449654	25215.739611093606	15.008373872403995	23660.338385475832	82.03821423937653	24438.486572656737	43.60894355178165
0.21260283482108425	25413.41693918905	14.90393889826819	23743.305171590247	92.99058367144575	24578.414797081354	46.45257170417422
0.24143033784767193	25615.001085291733	16.74562688061371	23809.328755193987	90.58314935244347	24712.221268845165	48.786086830009694
0.27025784087425964	25752.755729030945	17.900774792362547	23938.444661314752	93.8374853090347	24845.388483973875	49.9983644563864
0.2990853439008473	25990.00181476503	21.09696275207832	24097.40895737128	97.33848351056973	25043.705386068148	51.89762222693502
0.327912846927435	26145.58442041867	16.705015643058132	24197.45666174276	90.02791237280786	25170.844914731413	47.21593258181518
0.3567403499540227	26314.96986579941	17.649100442389184	23943.62973094916	96.49936108064743	25129.51002491362	53.72903195124004
0.3855678529806104	26511.963635345724	19.388305569440515	24087.199470099105	91.1329245613509	25299.581552722415	50.404544496050065
0.41439535600719807	26697.94832093046	20.660837140988647	24177.417878031632	97.84950816733893	25439.115560025206	55.04867703446218
0.4432228590337858	26946.950366052788	22.60002668304054	24263.645604221547	109.99498629412237	25605.29798513716	60.62065789847629
0.47205036206037343	27290.89435609627	20.885543046950584	24145.85177412065	93.09107051005041	25718.160709906246	51.02204637391591
0.5008778650869612	27707.920682676788	19.829332852287244	24387.62671919076	95.98086558910016	26055.1012995816	51.09356336840076
0.5297053681135488	28218.1727435178	22.50375854204453	24361.208771685993	84.98353751302817	26289.999842571015	46.20936455868313
0.5585328711401365	28924.876009020198	27.723932062232034	24617.37098156347	91.84068627501703	26770.25987863473	55.29619784764496
0.5873603741667243	30081.79513518388	32.69503530569747	25332.786588147464	112.71603461670053	27707.29086166567	63.12323181983445
0.6161878771933119	32031.630483116187	40.49348002549705	26171.41738681186	112.59188479274653	29101.523934964018	63.914510809611514

# Fine sweep
R_match	Energy	Error_Energy	Drift_Energy	Error_Drift	Laplacian_Energy	Error_Laplacian
0.06810497590031342	25300.11013443975	9.70141177065628	24466.486428178556	32.98607831275443	24883.322017863407	20.816692764399193
0.07117738082814712	25235.24901379157	9.828208363339991	24295.17522301737	31.5101992699315	24765.212118404463	19.89308249608804
0.0742497857559808	25208.035671651065	9.15972389217174	24243.519677365388	30.162114012162288	24725.77767450823	18.90959003416399
0.07732219068381448	25174.5619981121	8.716244488205637	24266.594748192638	31.705843703694903	24720.57837315237	19.472872589455463
0.08039459561164818	25145.156194218758	8.999873915964052	24206.181797058187	31.89554681696621	24675.66899563846	19.56430922122193
0.08346700053948186	25104.618743396255	8.104480270335422	24117.632193710193	31.13837248610488	24611.125468553226	18.675712071930715
0.08653940546731556	25084.392524981526	8.201770288665237	24076.431531784714	30.534080785239578	24580.27432310793	18.204981849105966
0.08961181039514923	25052.95951256894	7.846227576310458	24065.38099695414	31.55659547433938	24559.170254761535	18.804903940308822
0.09268421532298293	25040.605547810064	6.9222555268945145	23975.658711167383	28.9292965132107	24508.155912306807	16.683807756939444
0.09575662025081663	25025.30499291942	6.886640910242563	23987.197977734842	29.805239642502766	24506.25148532713	17.325419158805982
0.0988290251786503	25020.825968867906	6.471966425624741	23947.495735269666	29.34761799379762	24484.128148230877	16.716017286673907
0.101901430106484	25015.439267204318	6.2649325852141295	23912.419495753402	28.989680902900197	24464.002327577073	16.745862504804144
0.10497383503431769	25000.215390322668	6.3948008526673865	23898.435486423095	29.982874152868593	24449.91149357901	17.50965258826783
0.10804623996215137	24992.363378050282	6.072000075488285	23838.75928153791	27.85088399937231	24415.5613297941	15.747253638823878
0.11111864488998506	24987.95545217323	6.104155244448134	23858.81575926923	29.813635612944474	24423.38560572123	16.779866456726825
0.11419104981781876	24981.125451285465	6.191954840255772	23815.78937504138	28.66536526904803	24398.457413163425	16.340355463698806
0.11726345474565245	25000.219092664043	5.787530932280624	23854.86938105939	28.756150869121758	24427.54423686172	15.945338908814385
0.12033585967348615	25003.800764418593	5.69434470252202	23828.407035251537	28.978632585596724	24416.172423816348	16.04668100909502
0.12340826460131983	24997.503901370386	5.231264473069695	23754.631615883074	28.61206010461173	24376.040855364925	15.563530965178524
0.12648066952915352	24998.81927432701	5.243174177167696	23731.466412372065	28.27598444794485	24365.17402035389	15.38300770805148

# Optimal R_match
R_opt	E_opt
0.11419104981781876	24981.125451285465
