# Final VMC configuration for DMC initialization
# N=60, nr0sq=1.0, h=1.1, L=7.745966692414834, R0_opt=1.087868452369618
# layer x y   (particles 1:N÷2 = A, N÷2+1:N = B)
A	5.898745232663716	1.1800172090297831
A	6.719160926085597	7.698191095279353
A	6.278030927004993	2.9098274396489217
A	0.4049531175455584	3.534050559513953
A	3.0847981051723137	4.879812055142783
A	0.9629759594354613	4.536707185048179
A	2.8438975425116304	2.6450028287613443
A	3.6519179290968378	1.725784173404639
A	0.3455183812315141	0.6089690369080184
A	6.389150956590463	1.1351801666272787
A	4.829510608466531	3.3222558542801046
A	3.1588779761973322	7.2848407287334
A	7.265288678820122	5.084684033254382
A	4.39393894002332	4.153913554048801
A	1.5369036221842856	5.7579906899309865
A	0.21278212806180707	1.8086284913949413
A	5.79602374970767	7.470605093635305
A	6.8640588997217185	5.9324497665753775
A	3.96548768972033	1.0801568368508025
A	5.793338530527248	5.477694415848245
A	1.176129089517211	7.587028191993422
A	2.7886837583386797	5.870655829132919
A	0.35247074646499066	7.011772679021766
A	4.007567672197501	6.099498386789021
A	2.2820328861514474	0.6333868735464477
A	6.797516038911041	3.4769809701442664
A	2.023214103282217	5.139218190457441
A	4.723865075701603	2.705579425296267
A	4.154777860675995	7.33263648067302
A	1.8529766489525503	2.926724884364453
B	3.079457513949629	0.39272772956116386
B	3.223484550902181	4.185010513560785
B	6.774937332297251	6.095749306077066
B	2.1814340633875653	6.813735380609713
B	2.4257008327765446	5.611946859070511
B	1.3619238354432772	1.87482153179828
B	6.672052791586482	4.962672612272324
B	5.545198570557688	7.003883066703644
B	6.878365084246679	7.43492700518785
B	0.5225491641656356	3.618396496510913
B	0.04234473659881033	1.6307023484469632
B	4.963173145358007	4.569082133191489
B	7.225793609522707	2.4157519583666107
B	4.073799359626907	7.7395217484112955
B	4.937007410078446	1.583848789556444
B	6.416309377605259	3.866435767413148
B	1.0350036038814374	5.564917724501276
B	4.54973155030025	3.095900151582585
B	2.895287542964615	2.8102398984963726
B	0.9574392282390497	6.697481009859484
B	1.9073644196252548	2.4990822750416584
B	5.412699407942701	7.7431857964173485
B	3.4448361063054858	3.3266334782302174
B	4.465663106815176	1.0370842825824331
B	5.0917030795376155	6.008828309083038
B	6.741498168427991	1.1807498067983007
B	1.3158523549285652	0.3152703790817366
B	3.029617301901468	6.192805502363808
B	0.43550305533286726	4.706776462126406
B	6.608884263119279	2.424653460221115
